iso3,year,gdp_per_capita,pop_density,sanitation,water
OWID_WRL,2009,15452.501,53.269096,65.61358,85.706
OWID_WRL,2010,16047.989,53.952682,66.80993,86.14671
OWID_WRL,2011,16479.488,54.638,67.91329,86.504166
OWID_WRL,2012,16784.95,55.331673,69.0999,86.91866
OWID_WRL,2013,17122.045,56.027744,70.324265,87.331
OWID_WRL,2014,17500.176,56.71791,71.51383,87.74026
OWID_WRL,2015,17868.092,57.400803,72.70564,88.14661
OWID_WRL,2016,18232.727,58.07745,73.89035,88.546104
OWID_WRL,2017,18714.94,58.746414,75.02245,88.925316
OWID_WRL,2018,19189.02,59.39403,76.17369,89.317955
PAK,2000,3531.713,200.91211,36.382046,87.34433
PAK,2001,3559.7278,206.6092,36.470478,87.586075
PAK,2002,3563.6785,211.73535,36.5598,87.824814
PAK,2003,3668.7793,216.77855,36.649124,88.06254
PAK,2004,3859.646,222.19542,38.35333,88.29938
PAK,2005,4042.1545,227.6012,40.05195,87.985825
PAK,2006,4185.8667,233.08775,41.87121,88.142265
PAK,2007,4257.926,239.32808,43.696594,88.31304
PAK,2008,4233.348,245.82181,45.52761,88.48203
PAK,2009,4270.439,252.1489,47.364197,88.64923
PAK,2010,4228.7817,258.45663,49.206635,88.814735
PAK,2011,4246.067,264.30322,51.05481,88.978516
PAK,2012,4292.021,269.3897,52.90861,89.140564
PAK,2013,4407.147,273.8091,54.767307,89.30073
PAK,2014,4520.235,277.94812,56.631462,89.459145
PAK,2015,4645.286,281.8738,58.50097,89.61582
PAK,2016,4886.6123,285.56827,60.375706,89.77071
PAK,2017,5031.5605,289.6352,62.25531,89.923775
PAK,2018,5255.0635,294.3764,64.14353,90.07584
PAN,2000,14572.976,40.582043,62.5613,89.620155
PAN,2001,14427.83,41.379684,63.30005,89.975975
PAN,2002,14507.144,42.185806,64.3589,90.32899
PAN,2003,14957.554,43.000984,65.42275,90.6584
PAN,2004,15875.112,43.827957,66.49129,90.86602
PAN,2005,16867.96,44.661957,67.56453,91.0628
PAN,2006,18190.273,45.49776,68.642456,91.25622
PAN,2007,20208.822,46.339848,69.7248,91.44614
PAN,2008,21867.818,47.19124,70.81211,91.63294
PAN,2009,21822.988,48.050457,71.90412,91.81649
PAN,2010,22739.111,48.915302,73.000534,91.99663
PAN,2011,24999.46,49.791172,74.10418,92.175026
PAN,2012,26926.885,50.677555,75.214714,92.351456
PAN,2013,28135.328,51.568253,76.33212,92.52587
PAN,2014,28931.805,52.46832,77.456635,92.69838
PAN,2015,29933.156,53.38412,78.58767,92.86864
PAN,2016,30765.236,54.314976,79.72518,93.18882
PAN,2017,31979.812,55.25349,80.869415,93.507385
PAN,2018,32681.447,56.185764,82.02008,93.824135
PER,2000,7669.095,20.779943,64.68993,80.40771
PER,2001,7611.6665,21.066101,65.40688,81.1652
PER,2002,7931.5796,21.318914,66.11348,81.91209
PER,2003,8174.3794,21.547255,66.8103,82.648865
PER,2004,8495.986,21.759523,67.497055,83.375244
PER,2005,8949.954,21.954042,68.173515,84.09101
PER,2006,9547.913,22.128506,68.840614,84.796974
PER,2007,10286.3545,22.289612,69.49774,85.49258
PER,2008,11151.53,22.436749,70.09797,86.13887
PER,2009,11204.377,22.57564,70.67121,86.76216
PER,2010,12059.018,22.723454,71.2401,87.38151
PER,2011,12726.6,22.893814,71.803986,87.99636
PER,2012,13395.399,23.086224,72.3636,88.60729
PER,2013,14052.138,23.29524,72.91832,89.2138
PER,2014,14244.566,23.527988,73.46853,89.816185
PER,2015,14542.793,23.794998,74.01458,90.41467
PER,2016,14917.449,24.11445,74.5559,91.00885
PER,2017,15069.522,24.472374,75.09285,91.59897
PER,2018,15386.26,24.919992,75.62741,92.18632
PHL,2000,4740.439,267.047,64.57802,86.514984
PHL,2001,4778.401,273.0036,65.01013,86.86711
PHL,2002,4856.4995,278.59573,65.44308,87.24124
PHL,2003,5003.3833,284.1729,65.876854,87.61607
PHL,2004,5229.4507,289.74918,66.31145,87.9916
PHL,2005,5386.8164,295.18716,66.74688,88.36783
PHL,2006,5578.5723,300.1945,67.18313,88.74475
PHL,2007,5840.068,305.44717,68.206436,89.122375
PHL,2008,5987.0376,310.89343,69.23991,89.500694
PHL,2009,5965.307,316.5451,70.28368,89.87981
PHL,2010,6273.039,323.09464,71.34241,90.264015
PHL,2011,6388.313,329.50537,72.4332,90.670105
PHL,2012,6697.556,335.96777,73.530235,91.07489
PHL,2013,7016.5386,342.34274,74.63354,91.478455
PHL,2014,7340.362,348.0133,75.74286,91.88061
PHL,2015,7691.763,353.1978,76.858284,92.28154
PHL,2016,8131.825,357.96936,77.97967,92.68115
PHL,2017,8584.136,362.6109,79.10777,93.0806
PHL,2018,9016.286,367.12375,80.24224,93.47985
PLW,2000,15447.952,41.752174,92.30552,99.34108
PLW,2001,16433.64,42.12826,92.57327,99.344284
PLW,2002,17075.248,42.45,92.843925,99.3476
PLW,2003,16579.314,42.78913,93.11749,99.35102
PLW,2004,17015.68,43.13261,93.51619,99.36425
PLW,2005,17507.436,43.123913,93.90362,99.37698
PLW,2006,17749.773,42.64348,94.28037,99.38927
PLW,2007,18255.67,42.008698,94.646454,99.40109
PLW,2008,17574.074,41.37174,95.00229,99.41248
PLW,2009,16688.723,40.730434,95.34783,99.42343
PLW,2010,16524.043,40.04348,95.68347,99.43394
PLW,2011,17670.914,39.345654,96.009315,99.444016
PLW,2012,18279.889,38.676086,96.32581,99.45369
PLW,2013,17931.432,38.413044,96.63292,99.462944
PLW,2014,18786.834,38.565216,96.93103,99.471794
PLW,2015,20212.018,38.676086,97.22038,99.48026
PLW,2016,20449.13,38.747826,97.50064,99.48826
PLW,2017,19821.098,38.77826,97.77229,99.495804
PLW,2018,19572.344,38.78913,98.03585,99.50292
PNG,2000,3326.7986,12.226887,16.21647,29.772417
PNG,2001,3211.7593,12.649481,16.206285,29.75864
PNG,2002,3100.7952,13.081327,16.197954,29.747372
PNG,2003,3064.444,13.522954,16.189621,29.736101
PNG,2004,3046.333,13.973506,16.180826,29.724205
PNG,2005,3136.5857,14.432507,16.605913,31.197584
PNG,2006,3202.4873,14.900243,17.03132,32.671513
PNG,2007,3345.8503,15.376392,17.45705,34.146
PNG,2008,3233.9182,15.861419,17.8831,35.621037
PNG,2009,3349.6436,16.354816,18.248617,36.870457
PNG,2010,3579.1714,16.856256,18.610151,38.097317
PNG,2011,3514.8328,17.35492,18.967299,39.301086
PNG,2012,3577.4517,17.845242,19.320868,40.482807
PNG,2013,3615.2832,18.333921,19.675798,41.64884
PNG,2014,3998.6182,18.821358,20.031727,42.798615
PNG,2015,4154.5234,19.306732,20.388287,43.93157
PNG,2016,4275.7485,19.789156,20.745115,45.047176
PNG,2017,4322.2227,20.268332,21.10186,46.144917
PNG,2018,4211.1455,20.744862,21.458511,47.224735
POL,2000,18566.355,124.98555,87.57455,
POL,2001,18800.602,124.95054,88.25683,
POL,2002,19166.914,124.89189,88.935356,
POL,2003,19855.63,124.80734,89.59468,
POL,2004,20878.654,124.689865,90.25626,
POL,2005,21568.947,124.54877,90.92025,98.23908
POL,2006,22921.197,124.37494,91.58675,98.235825
POL,2007,24484.066,124.209145,92.25554,98.23253
POL,2008,25553.906,124.12905,92.92665,98.22921
POL,2009,26204.41,124.14947,93.600266,98.22592
POL,2010,27112.133,124.45396,94.27628,97.68796
POL,2011,28521.662,124.82406,94.95471,97.14836
POL,2012,28952.916,124.952194,95.634995,96.606415
POL,2013,29168.625,124.98944,96.318016,96.062675
POL,2014,30334.879,125.00854,97.0037,95.517044
POL,2015,31700.37,125.01246,97.6921,94.96964
POL,2016,32675.305,125.00248,98.3831,94.42243
POL,2017,34354.598,124.97538,98.796616,93.87613
POL,2018,36500.41,124.92999,98.95542,93.33123
PRI,2000,37298.547,429.5229,97.62576,97.21325
PRI,2001,39568.555,429.877,97.80508,97.360725
PRI,2002,39879.73,429.61838,97.9844,97.50821
PRI,2003,39876.066,429.09164,98.16371,97.655685
PRI,2004,43355.824,428.2592,98.343025,97.80317
PRI,2005,42555.707,427.10394,98.52235,97.950645
PRI,2006,42133.97,425.72943,98.70166,98.09813
PRI,2007,41888.625,424.24905,98.880974,98.245605
PRI,2008,41358.07,422.67532,99.060295,98.39309
PRI,2009,40772.35,421.0839,99.23961,98.540565
PRI,2010,40777.688,418.8088,99.41892,98.68805
PRI,2011,40972.535,415.3,99.59824,98.835526
PRI,2012,41347.453,411.09616,99.77756,98.98301
PRI,2013,41556.785,406.62604,99.95687,99.130486
PRI,2014,41593.68,401.95795,100.0,99.27797
PRI,2015,41737.605,397.04745,100.0,99.42545
PRI,2016,41858.26,391.88367,100.0,99.57293
PRI,2017,41479.996,380.14407,100.0,99.72041
PRI,2018,41119.31,370.92087,100.0,99.86789
PRK,2000,,196.54439,,99.30293
PRK,2001,,197.7856,,99.30254
PRK,2002,,198.85371,75.19543,99.302155
PRK,2003,,200.06961,75.20582,99.30176
PRK,2004,,201.43631,75.216354,99.2395
PRK,2005,,202.61136,75.22675,98.86547
PRK,2006,,203.675,75.23728,98.49234
PRK,2007,,204.68718,75.92378,98.1201
PRK,2008,,205.66913,76.61398,97.74876
PRK,2009,,206.61356,77.31904,97.38017
PRK,2010,,207.51813,78.03241,97.01419
PRK,2011,,208.43681,78.75,96.6502
PRK,2012,,209.38242,79.47228,96.28832
PRK,2013,,210.36008,80.19895,95.928474
PRK,2014,,211.37167,80.930176,95.57068
PRK,2015,,212.40225,81.66581,95.21488
PRK,2016,,213.42351,82.40861,94.8621
PRK,2017,,214.415,83.15841,94.51245
PRK,2018,,215.35713,83.91558,94.16624
PRT,2000,35069.83,112.255104,97.650925,99.22967
PRT,2001,35500.227,113.03162,97.76815,99.216385
PRT,2002,35578.52,113.672585,97.88347,99.20467
PRT,2003,35115.38,114.122345,97.99731,99.19442
PRT,2004,35658.13,114.41862,98.10967,99.18561
PRT,2005,35870.31,114.65449,98.22052,99.178246
PRT,2006,36387.535,114.88515,98.32992,99.17232
PRT,2007,37226.47,115.13294,98.437836,99.167816
PRT,2008,37291.504,115.321396,98.5443,99.16474
PRT,2009,36092.812,115.45435,98.64928,99.16305
PRT,2010,36703.113,115.480484,98.75283,99.16277
PRT,2011,36127.297,115.24459,98.85494,99.163864
PRT,2012,34804.633,114.76542,98.95562,99.16633
PRT,2013,34651.773,114.16646,99.05487,99.17011
PRT,2014,35097.41,113.59789,99.152725,99.17522
PRT,2015,35803.36,113.20557,99.24919,99.18161
PRT,2016,36636.297,112.94481,99.3443,99.18926
PRT,2017,37943.113,112.77518,99.438065,99.19817
PRT,2018,39123.613,112.715324,99.53051,99.208275
PRY,2000,9998.593,12.83885,70.76709,76.39116
PRY,2001,9749.259,13.057363,72.05024,77.773224
PRY,2002,9610.748,13.242723,73.30601,79.11788
PRY,2003,9903.45,13.406587,74.46726,80.35479
PRY,2004,10187.194,13.5619955,75.60314,81.557594
PRY,2005,10290.101,13.712811,76.728775,82.74705
PRY,2006,10672.993,13.856393,77.843925,83.922905
PRY,2007,11141.87,13.992914,78.948685,85.08525
PRY,2008,11751.14,14.129315,80.04334,86.23439
PRY,2009,11601.285,14.27446,81.1277,87.37013
PRY,2010,12738.576,14.442419,82.20184,88.49255
PRY,2011,13109.467,14.635368,83.26583,89.60173
PRY,2012,12834.802,14.842716,84.319916,90.6979
PRY,2013,13700.703,15.057757,85.35898,91.77663
PRY,2014,14219.3545,15.277672,86.38726,92.842125
PRY,2015,14427.601,15.502406,87.40684,93.896286
PRY,2016,14826.664,15.728993,88.41789,94.93927
PRY,2017,15320.337,15.954337,89.42025,95.97097
PRY,2018,15592.984,16.177654,90.415146,96.99205
PSE,2000,4520.89,523.12036,90.28437,92.39327
PSE,2001,3996.5088,538.13873,90.33962,92.88285
PSE,2002,3409.1729,551.43054,90.39483,93.371124
PSE,2003,3788.9265,563.9952,90.449905,93.85799
