iso3,country_name,year,pathogen,antibiotic,resistance_rate
BGR,Bulgaria,2012,Escherichia coli,Carbapenems,2.61780104
BGR,Bulgaria,2012,Escherichia coli,Fluoroquinolones,34.08071748
BGR,Bulgaria,2012,Escherichia coli,Third-generation cephalosporins,38.11659192
BGR,Bulgaria,2012,Klebsiella pneumoniae,Carbapenems,1.85185185
BGR,Bulgaria,2012,Klebsiella pneumoniae,Fluoroquinolones,47.24409448
BGR,Bulgaria,2012,Klebsiella pneumoniae,Third-generation cephalosporins,74.8031496
BGR,Bulgaria,2012,Pseudomonas aeruginosa,Carbapenems,31.37254901
BGR,Bulgaria,2012,Staphylococcus aureus,Meticillin (MRSA),19.82378854
BGR,Bulgaria,2013,Acinetobacter spp.,Carbapenems,59.55056179
BGR,Bulgaria,2013,Enterococcus faecium,Aminopenicillins,88.37209302
BGR,Bulgaria,2013,Escherichia coli,Carbapenems,2.84090909
BGR,Bulgaria,2013,Escherichia coli,Fluoroquinolones,37.43315508
BGR,Bulgaria,2013,Escherichia coli,Third-generation cephalosporins,39.57219251
BGR,Bulgaria,2013,Klebsiella pneumoniae,Carbapenems,0.0
BGR,Bulgaria,2013,Klebsiella pneumoniae,Fluoroquinolones,45.65217391
BGR,Bulgaria,2013,Klebsiella pneumoniae,Third-generation cephalosporins,69.56521739
BGR,Bulgaria,2013,Pseudomonas aeruginosa,Carbapenems,13.55932203
BGR,Bulgaria,2013,Staphylococcus aureus,Meticillin (MRSA),19.1588785
BGR,Bulgaria,2014,Acinetobacter spp.,Carbapenems,59.09090909
BGR,Bulgaria,2014,Enterococcus faecium,Aminopenicillins,96.66666666
BGR,Bulgaria,2014,Escherichia coli,Carbapenems,0.50761421
BGR,Bulgaria,2014,Escherichia coli,Fluoroquinolones,38.60465116
BGR,Bulgaria,2014,Escherichia coli,Third-generation cephalosporins,40.36697247
BGR,Bulgaria,2014,Klebsiella pneumoniae,Carbapenems,7.1942446
BGR,Bulgaria,2014,Klebsiella pneumoniae,Fluoroquinolones,50.33112582
BGR,Bulgaria,2014,Klebsiella pneumoniae,Third-generation cephalosporins,74.83443708
BGR,Bulgaria,2014,Pseudomonas aeruginosa,Carbapenems,29.16666666
BGR,Bulgaria,2014,Staphylococcus aureus,Meticillin (MRSA),20.83333333
BGR,Bulgaria,2015,Acinetobacter spp.,Carbapenems,73.84615384
BGR,Bulgaria,2015,Enterococcus faecium,Aminopenicillins,95.3488372
BGR,Bulgaria,2015,Escherichia coli,Carbapenems,0.0
BGR,Bulgaria,2015,Escherichia coli,Fluoroquinolones,35.29411764
BGR,Bulgaria,2015,Escherichia coli,Third-generation cephalosporins,38.53658536
BGR,Bulgaria,2015,Klebsiella pneumoniae,Carbapenems,3.15789473
BGR,Bulgaria,2015,Klebsiella pneumoniae,Fluoroquinolones,37.5
BGR,Bulgaria,2015,Klebsiella pneumoniae,Third-generation cephalosporins,75.0
BGR,Bulgaria,2015,Pseudomonas aeruginosa,Carbapenems,25.45454545
BGR,Bulgaria,2015,Staphylococcus aureus,Meticillin (MRSA),13.06306306
BGR,Bulgaria,2016,Acinetobacter spp.,Carbapenems,74.75728155
BGR,Bulgaria,2016,Enterococcus faecium,Aminopenicillins,100.0
BGR,Bulgaria,2016,Escherichia coli,Carbapenems,0.89285714
BGR,Bulgaria,2016,Escherichia coli,Fluoroquinolones,42.19409282
BGR,Bulgaria,2016,Escherichia coli,Third-generation cephalosporins,41.59663865
BGR,Bulgaria,2016,Klebsiella pneumoniae,Carbapenems,4.40251572
BGR,Bulgaria,2016,Klebsiella pneumoniae,Fluoroquinolones,55.625
BGR,Bulgaria,2016,Klebsiella pneumoniae,Third-generation cephalosporins,72.5
BGR,Bulgaria,2016,Pseudomonas aeruginosa,Carbapenems,30.35714285
BGR,Bulgaria,2016,Staphylococcus aureus,Meticillin (MRSA),14.28571428
BGR,Bulgaria,2017,Acinetobacter spp.,Carbapenems,80.4347826
BGR,Bulgaria,2017,Enterococcus faecium,Aminopenicillins,98.8095238
BGR,Bulgaria,2017,Escherichia coli,Carbapenems,0.0
BGR,Bulgaria,2017,Escherichia coli,Fluoroquinolones,42.10526315
BGR,Bulgaria,2017,Escherichia coli,Third-generation cephalosporins,41.29554655
BGR,Bulgaria,2017,Klebsiella pneumoniae,Carbapenems,12.4260355
BGR,Bulgaria,2017,Klebsiella pneumoniae,Fluoroquinolones,59.7633136
BGR,Bulgaria,2017,Klebsiella pneumoniae,Third-generation cephalosporins,76.33136094
BGR,Bulgaria,2017,Pseudomonas aeruginosa,Carbapenems,25.35211267
BGR,Bulgaria,2017,Staphylococcus aureus,Meticillin (MRSA),13.65638766
BGR,Bulgaria,2018,Acinetobacter spp.,Carbapenems,74.54545454
BGR,Bulgaria,2018,Enterococcus faecium,Aminopenicillins,98.9010989
BGR,Bulgaria,2018,Escherichia coli,Carbapenems,1.36986301
BGR,Bulgaria,2018,Escherichia coli,Fluoroquinolones,41.78082191
BGR,Bulgaria,2018,Escherichia coli,Third-generation cephalosporins,38.69863013
BGR,Bulgaria,2018,Klebsiella pneumoniae,Carbapenems,21.24352331
BGR,Bulgaria,2018,Klebsiella pneumoniae,Fluoroquinolones,62.69430051
BGR,Bulgaria,2018,Klebsiella pneumoniae,Third-generation cephalosporins,77.72020725
BGR,Bulgaria,2018,Pseudomonas aeruginosa,Carbapenems,25.55555555
BGR,Bulgaria,2018,Staphylococcus aureus,Meticillin (MRSA),17.57188498
CYP,Cyprus,2003,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2003,Escherichia coli,Carbapenems,
CYP,Cyprus,2003,Escherichia coli,Fluoroquinolones,
CYP,Cyprus,2003,Escherichia coli,Third-generation cephalosporins,
CYP,Cyprus,2003,Staphylococcus aureus,Meticillin (MRSA),64.28571428
CYP,Cyprus,2004,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2004,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2004,Escherichia coli,Fluoroquinolones,21.73913043
CYP,Cyprus,2004,Escherichia coli,Third-generation cephalosporins,8.69565217
CYP,Cyprus,2004,Staphylococcus aureus,Meticillin (MRSA),48.71794871
CYP,Cyprus,2005,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2005,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2005,Escherichia coli,Fluoroquinolones,28.76712328
CYP,Cyprus,2005,Escherichia coli,Third-generation cephalosporins,16.0
CYP,Cyprus,2005,Klebsiella pneumoniae,Carbapenems,
CYP,Cyprus,2005,Klebsiella pneumoniae,Fluoroquinolones,
CYP,Cyprus,2005,Klebsiella pneumoniae,Third-generation cephalosporins,
CYP,Cyprus,2005,Pseudomonas aeruginosa,Carbapenems,
CYP,Cyprus,2005,Staphylococcus aureus,Meticillin (MRSA),55.55555555
CYP,Cyprus,2006,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2006,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2006,Escherichia coli,Fluoroquinolones,34.83146067
CYP,Cyprus,2006,Escherichia coli,Third-generation cephalosporins,15.55555555
CYP,Cyprus,2006,Klebsiella pneumoniae,Carbapenems,0.0
CYP,Cyprus,2006,Klebsiella pneumoniae,Fluoroquinolones,11.53846153
CYP,Cyprus,2006,Klebsiella pneumoniae,Third-generation cephalosporins,26.92307692
CYP,Cyprus,2006,Pseudomonas aeruginosa,Carbapenems,11.11111111
CYP,Cyprus,2006,Staphylococcus aureus,Meticillin (MRSA),33.87096774
CYP,Cyprus,2007,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2007,Escherichia coli,Carbapenems,1.85185185
CYP,Cyprus,2007,Escherichia coli,Fluoroquinolones,39.44954128
CYP,Cyprus,2007,Escherichia coli,Third-generation cephalosporins,18.34862385
CYP,Cyprus,2007,Klebsiella pneumoniae,Carbapenems,2.56410256
CYP,Cyprus,2007,Klebsiella pneumoniae,Fluoroquinolones,23.07692307
CYP,Cyprus,2007,Klebsiella pneumoniae,Third-generation cephalosporins,30.76923076
CYP,Cyprus,2007,Pseudomonas aeruginosa,Carbapenems,19.23076923
CYP,Cyprus,2007,Staphylococcus aureus,Meticillin (MRSA),48.23529411
CYP,Cyprus,2008,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2008,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2008,Escherichia coli,Fluoroquinolones,45.37815126
CYP,Cyprus,2008,Escherichia coli,Third-generation cephalosporins,19.32773109
CYP,Cyprus,2008,Klebsiella pneumoniae,Carbapenems,9.67741935
CYP,Cyprus,2008,Klebsiella pneumoniae,Fluoroquinolones,22.58064516
CYP,Cyprus,2008,Klebsiella pneumoniae,Third-generation cephalosporins,35.48387096
CYP,Cyprus,2008,Pseudomonas aeruginosa,Carbapenems,18.60465116
CYP,Cyprus,2008,Staphylococcus aureus,Meticillin (MRSA),45.65217391
CYP,Cyprus,2009,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2009,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2009,Escherichia coli,Fluoroquinolones,43.38235294
CYP,Cyprus,2009,Escherichia coli,Third-generation cephalosporins,13.97058823
CYP,Cyprus,2009,Klebsiella pneumoniae,Carbapenems,16.98113207
CYP,Cyprus,2009,Klebsiella pneumoniae,Fluoroquinolones,43.39622641
CYP,Cyprus,2009,Klebsiella pneumoniae,Third-generation cephalosporins,41.50943396
CYP,Cyprus,2009,Pseudomonas aeruginosa,Carbapenems,8.19672131
CYP,Cyprus,2009,Staphylococcus aureus,Meticillin (MRSA),40.4494382
CYP,Cyprus,2010,Enterococcus faecium,Aminopenicillins,78.26086956
CYP,Cyprus,2010,Escherichia coli,Carbapenems,0.72463768
CYP,Cyprus,2010,Escherichia coli,Fluoroquinolones,42.75362318
CYP,Cyprus,2010,Escherichia coli,Third-generation cephalosporins,20.14388489
CYP,Cyprus,2010,Klebsiella pneumoniae,Carbapenems,16.41791044
CYP,Cyprus,2010,Klebsiella pneumoniae,Fluoroquinolones,38.80597014
CYP,Cyprus,2010,Klebsiella pneumoniae,Third-generation cephalosporins,34.3283582
CYP,Cyprus,2010,Pseudomonas aeruginosa,Carbapenems,29.16666666
CYP,Cyprus,2010,Staphylococcus aureus,Meticillin (MRSA),32.32323232
CYP,Cyprus,2011,Enterococcus faecium,Aminopenicillins,
CYP,Cyprus,2011,Escherichia coli,Carbapenems,0.72463768
CYP,Cyprus,2011,Escherichia coli,Fluoroquinolones,47.44525547
CYP,Cyprus,2011,Escherichia coli,Third-generation cephalosporins,36.23188405
CYP,Cyprus,2011,Klebsiella pneumoniae,Carbapenems,15.6626506
CYP,Cyprus,2011,Klebsiella pneumoniae,Fluoroquinolones,36.14457831
CYP,Cyprus,2011,Klebsiella pneumoniae,Third-generation cephalosporins,40.96385542
CYP,Cyprus,2011,Pseudomonas aeruginosa,Carbapenems,43.1372549
CYP,Cyprus,2011,Staphylococcus aureus,Meticillin (MRSA),41.59292035
CYP,Cyprus,2012,Acinetobacter spp.,Carbapenems,56.52173913
CYP,Cyprus,2012,Enterococcus faecium,Aminopenicillins,75.86206896
CYP,Cyprus,2012,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2012,Escherichia coli,Fluoroquinolones,42.04545454
CYP,Cyprus,2012,Escherichia coli,Third-generation cephalosporins,31.81818181
CYP,Cyprus,2012,Klebsiella pneumoniae,Carbapenems,9.23076923
CYP,Cyprus,2012,Klebsiella pneumoniae,Fluoroquinolones,21.53846153
CYP,Cyprus,2012,Klebsiella pneumoniae,Third-generation cephalosporins,23.07692307
CYP,Cyprus,2012,Pseudomonas aeruginosa,Carbapenems,19.23076923
CYP,Cyprus,2012,Staphylococcus aureus,Meticillin (MRSA),35.15151515
CYP,Cyprus,2013,Acinetobacter spp.,Carbapenems,60.6060606
CYP,Cyprus,2013,Enterococcus faecium,Aminopenicillins,89.65517241
CYP,Cyprus,2013,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2013,Escherichia coli,Fluoroquinolones,51.85185185
CYP,Cyprus,2013,Escherichia coli,Third-generation cephalosporins,38.88888888
CYP,Cyprus,2013,Klebsiella pneumoniae,Carbapenems,5.88235294
CYP,Cyprus,2013,Klebsiella pneumoniae,Fluoroquinolones,23.52941176
CYP,Cyprus,2013,Klebsiella pneumoniae,Third-generation cephalosporins,30.88235294
CYP,Cyprus,2013,Pseudomonas aeruginosa,Carbapenems,19.14893617
CYP,Cyprus,2013,Staphylococcus aureus,Meticillin (MRSA),32.48407643
CYP,Cyprus,2014,Acinetobacter spp.,Carbapenems,77.58620689
CYP,Cyprus,2014,Enterococcus faecium,Aminopenicillins,82.85714285
CYP,Cyprus,2014,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2014,Escherichia coli,Fluoroquinolones,46.40522875
CYP,Cyprus,2014,Escherichia coli,Third-generation cephalosporins,28.75816993
CYP,Cyprus,2014,Klebsiella pneumoniae,Carbapenems,5.0
CYP,Cyprus,2014,Klebsiella pneumoniae,Fluoroquinolones,26.25
CYP,Cyprus,2014,Klebsiella pneumoniae,Third-generation cephalosporins,32.5
CYP,Cyprus,2014,Pseudomonas aeruginosa,Carbapenems,33.33333333
CYP,Cyprus,2014,Staphylococcus aureus,Meticillin (MRSA),36.02941176
CYP,Cyprus,2015,Acinetobacter spp.,Carbapenems,83.05084745
CYP,Cyprus,2015,Enterococcus faecium,Aminopenicillins,96.42857142
CYP,Cyprus,2015,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2015,Escherichia coli,Fluoroquinolones,45.52845528
CYP,Cyprus,2015,Escherichia coli,Third-generation cephalosporins,28.45528455
CYP,Cyprus,2015,Klebsiella pneumoniae,Carbapenems,12.9032258
CYP,Cyprus,2015,Klebsiella pneumoniae,Fluoroquinolones,37.09677419
CYP,Cyprus,2015,Klebsiella pneumoniae,Third-generation cephalosporins,43.54838709
CYP,Cyprus,2015,Pseudomonas aeruginosa,Carbapenems,20.93023255
CYP,Cyprus,2015,Staphylococcus aureus,Meticillin (MRSA),43.35664335
CYP,Cyprus,2016,Acinetobacter spp.,Carbapenems,71.42857142
CYP,Cyprus,2016,Enterococcus faecium,Aminopenicillins,92.68292682
CYP,Cyprus,2016,Escherichia coli,Carbapenems,0.0
CYP,Cyprus,2016,Escherichia coli,Fluoroquinolones,46.97986577
CYP,Cyprus,2016,Escherichia coli,Third-generation cephalosporins,30.20134228
CYP,Cyprus,2016,Klebsiella pneumoniae,Carbapenems,10.66666666
CYP,Cyprus,2016,Klebsiella pneumoniae,Fluoroquinolones,32.0
CYP,Cyprus,2016,Klebsiella pneumoniae,Third-generation cephalosporins,30.66666666
CYP,Cyprus,2016,Pseudomonas aeruginosa,Carbapenems,18.75
CYP,Cyprus,2016,Staphylococcus aureus,Meticillin (MRSA),38.84892086
CYP,Cyprus,2017,Acinetobacter spp.,Carbapenems,76.0
CYP,Cyprus,2017,Enterococcus faecium,Aminopenicillins,92.68292682
CYP,Cyprus,2017,Escherichia coli,Carbapenems,1.28205128
CYP,Cyprus,2017,Escherichia coli,Fluoroquinolones,42.94871794
CYP,Cyprus,2017,Escherichia coli,Third-generation cephalosporins,30.76923076
CYP,Cyprus,2017,Klebsiella pneumoniae,Carbapenems,15.49295774
CYP,Cyprus,2017,Klebsiella pneumoniae,Fluoroquinolones,35.2112676
CYP,Cyprus,2017,Klebsiella pneumoniae,Third-generation cephalosporins,46.47887323
CYP,Cyprus,2017,Pseudomonas aeruginosa,Carbapenems,16.98113207
CYP,Cyprus,2017,Staphylococcus aureus,Meticillin (MRSA),31.2
CYP,Cyprus,2018,Acinetobacter spp.,Carbapenems,84.21052631
CYP,Cyprus,2018,Enterococcus faecium,Aminopenicillins,88.63636363
CYP,Cyprus,2018,Escherichia coli,Carbapenems,2.0
CYP,Cyprus,2018,Escherichia coli,Fluoroquinolones,42.38410596
CYP,Cyprus,2018,Escherichia coli,Third-generation cephalosporins,37.08609271
CYP,Cyprus,2018,Klebsiella pneumoniae,Carbapenems,21.83908045
CYP,Cyprus,2018,Klebsiella pneumoniae,Fluoroquinolones,49.42528735
CYP,Cyprus,2018,Klebsiella pneumoniae,Third-generation cephalosporins,48.27586206
CYP,Cyprus,2018,Pseudomonas aeruginosa,Carbapenems,12.72727272
CYP,Cyprus,2018,Staphylococcus aureus,Meticillin (MRSA),40.17094017
CZE,Czechia,2000,Staphylococcus aureus,Meticillin (MRSA),4.27184466
CZE,Czechia,2001,Enterococcus faecium,Aminopenicillins,67.1875
CZE,Czechia,2001,Escherichia coli,Carbapenems,0.0
CZE,Czechia,2001,Escherichia coli,Fluoroquinolones,8.09199318
CZE,Czechia,2001,Escherichia coli,Third-generation cephalosporins,2.31362467
CZE,Czechia,2001,Staphylococcus aureus,Meticillin (MRSA),5.86046511
CZE,Czechia,2002,Enterococcus faecium,Aminopenicillins,73.1707317
CZE,Czechia,2002,Escherichia coli,Fluoroquinolones,10.40353089
CZE,Czechia,2002,Escherichia coli,Third-generation cephalosporins,1.19873817
CZE,Czechia,2002,Staphylococcus aureus,Meticillin (MRSA),5.90753424
CZE,Czechia,2003,Enterococcus faecium,Aminopenicillins,79.78723404
CZE,Czechia,2003,Escherichia coli,Fluoroquinolones,13.20861678
CZE,Czechia,2003,Escherichia coli,Third-generation cephalosporins,1.13700966
CZE,Czechia,2003,Staphylococcus aureus,Meticillin (MRSA),6.12833453
CZE,Czechia,2004,Enterococcus faecium,Aminopenicillins,81.13207547
CZE,Czechia,2004,Escherichia coli,Fluoroquinolones,15.92875318
CZE,Czechia,2004,Escherichia coli,Third-generation cephalosporins,1.67938931
CZE,Czechia,2004,Staphylococcus aureus,Meticillin (MRSA),8.51800554
CZE,Czechia,2005,Enterococcus faecium,Aminopenicillins,91.94312796
CZE,Czechia,2005,Escherichia coli,Carbapenems,0.0
CZE,Czechia,2005,Escherichia coli,Fluoroquinolones,20.24182713
CZE,Czechia,2005,Escherichia coli,Third-generation cephalosporins,2.23914017
CZE,Czechia,2005,Klebsiella pneumoniae,Carbapenems,0.0
CZE,Czechia,2005,Klebsiella pneumoniae,Fluoroquinolones,38.0753138
CZE,Czechia,2005,Klebsiella pneumoniae,Third-generation cephalosporins,32.42677824
CZE,Czechia,2005,Pseudomonas aeruginosa,Carbapenems,31.12840466
CZE,Czechia,2005,Staphylococcus aureus,Meticillin (MRSA),12.87830006
CZE,Czechia,2006,Enterococcus faecium,Aminopenicillins,90.1098901
CZE,Czechia,2006,Escherichia coli,Carbapenems,0.0
CZE,Czechia,2006,Escherichia coli,Fluoroquinolones,23.22761194
CZE,Czechia,2006,Escherichia coli,Third-generation cephalosporins,5.13888888
CZE,Czechia,2006,Klebsiella pneumoniae,Carbapenems,
CZE,Czechia,2006,Klebsiella pneumoniae,Fluoroquinolones,47.3870682
CZE,Czechia,2006,Klebsiella pneumoniae,Third-generation cephalosporins,34.77876106
CZE,Czechia,2006,Pseudomonas aeruginosa,Carbapenems,32.7198364
CZE,Czechia,2006,Staphylococcus aureus,Meticillin (MRSA),12.31172233
CZE,Czechia,2007,Enterococcus faecium,Aminopenicillins,91.26637554
CZE,Czechia,2007,Escherichia coli,Carbapenems,0.22547914
CZE,Czechia,2007,Escherichia coli,Fluoroquinolones,24.14796342
CZE,Czechia,2007,Escherichia coli,Third-generation cephalosporins,7.39509763
CZE,Czechia,2007,Klebsiella pneumoniae,Carbapenems,0.0
CZE,Czechia,2007,Klebsiella pneumoniae,Fluoroquinolones,48.45528455
CZE,Czechia,2007,Klebsiella pneumoniae,Third-generation cephalosporins,45.69105691
CZE,Czechia,2007,Pseudomonas aeruginosa,Carbapenems,35.97678916
CZE,Czechia,2007,Staphylococcus aureus,Meticillin (MRSA),12.88566243
CZE,Czechia,2008,Enterococcus faecium,Aminopenicillins,94.01709401
CZE,Czechia,2008,Escherichia coli,Carbapenems,0.04732607
CZE,Czechia,2008,Escherichia coli,Fluoroquinolones,26.02339181
CZE,Czechia,2008,Escherichia coli,Third-generation cephalosporins,9.86121256
CZE,Czechia,2008,Klebsiella pneumoniae,Carbapenems,0.23809523
CZE,Czechia,2008,Klebsiella pneumoniae,Fluoroquinolones,51.54155495
CZE,Czechia,2008,Klebsiella pneumoniae,Third-generation cephalosporins,47.68921634
CZE,Czechia,2008,Pseudomonas aeruginosa,Carbapenems,29.07801418
CZE,Czechia,2008,Staphylococcus aureus,Meticillin (MRSA),14.1690962
CZE,Czechia,2009,Enterococcus faecium,Aminopenicillins,97.6076555
CZE,Czechia,2009,Escherichia coli,Carbapenems,0.05966587
CZE,Czechia,2009,Escherichia coli,Fluoroquinolones,23.16896301
CZE,Czechia,2009,Escherichia coli,Third-generation cephalosporins,9.7861544
CZE,Czechia,2009,Klebsiella pneumoniae,Carbapenems,0.24711696
CZE,Czechia,2009,Klebsiella pneumoniae,Fluoroquinolones,54.27561837
CZE,Czechia,2009,Klebsiella pneumoniae,Third-generation cephalosporins,52.08480565
CZE,Czechia,2009,Pseudomonas aeruginosa,Carbapenems,28.86956521
CZE,Czechia,2009,Staphylococcus aureus,Meticillin (MRSA),14.39528023
CZE,Czechia,2010,Enterococcus faecium,Aminopenicillins,97.34042553
CZE,Czechia,2010,Escherichia coli,Carbapenems,0.06071645
CZE,Czechia,2010,Escherichia coli,Fluoroquinolones,22.73276904
CZE,Czechia,2010,Escherichia coli,Third-generation cephalosporins,10.35455278
CZE,Czechia,2010,Klebsiella pneumoniae,Carbapenems,0.09066183
CZE,Czechia,2010,Klebsiella pneumoniae,Fluoroquinolones,55.10688836
CZE,Czechia,2010,Klebsiella pneumoniae,Third-generation cephalosporins,48.21852731
CZE,Czechia,2010,Pseudomonas aeruginosa,Carbapenems,16.47058823
CZE,Czechia,2010,Staphylococcus aureus,Meticillin (MRSA),13.49654739
CZE,Czechia,2011,Enterococcus faecium,Aminopenicillins,97.1563981
CZE,Czechia,2011,Escherichia coli,Carbapenems,0.0
CZE,Czechia,2011,Escherichia coli,Fluoroquinolones,23.48993288
CZE,Czechia,2011,Escherichia coli,Third-generation cephalosporins,11.36363636
CZE,Czechia,2011,Klebsiella pneumoniae,Carbapenems,0.08382229
CZE,Czechia,2011,Klebsiella pneumoniae,Fluoroquinolones,52.83605283
CZE,Czechia,2011,Klebsiella pneumoniae,Third-generation cephalosporins,48.25174825
CZE,Czechia,2011,Pseudomonas aeruginosa,Carbapenems,13.16964285
CZE,Czechia,2011,Staphylococcus aureus,Meticillin (MRSA),14.53376205
CZE,Czechia,2012,Enterococcus faecium,Aminopenicillins,97.70992366
CZE,Czechia,2012,Escherichia coli,Carbapenems,0.05783689
CZE,Czechia,2012,Escherichia coli,Fluoroquinolones,20.96831612
CZE,Czechia,2012,Escherichia coli,Third-generation cephalosporins,11.4509246
CZE,Czechia,2012,Klebsiella pneumoniae,Carbapenems,0.30604437
CZE,Czechia,2012,Klebsiella pneumoniae,Fluoroquinolones,50.39313795
CZE,Czechia,2012,Klebsiella pneumoniae,Third-generation cephalosporins,51.17941386
CZE,Czechia,2012,Pseudomonas aeruginosa,Carbapenems,15.13292433
CZE,Czechia,2012,Staphylococcus aureus,Meticillin (MRSA),13.15952824
CZE,Czechia,2013,Acinetobacter spp.,Carbapenems,4.39560439
CZE,Czechia,2013,Enterococcus faecium,Aminopenicillins,95.91078066
CZE,Czechia,2013,Escherichia coli,Carbapenems,0.0
CZE,Czechia,2013,Escherichia coli,Fluoroquinolones,20.75855062
CZE,Czechia,2013,Escherichia coli,Third-generation cephalosporins,13.10088016
CZE,Czechia,2013,Klebsiella pneumoniae,Carbapenems,0.52956751
CZE,Czechia,2013,Klebsiella pneumoniae,Fluoroquinolones,47.71494965
CZE,Czechia,2013,Klebsiella pneumoniae,Third-generation cephalosporins,51.97521301
CZE,Czechia,2013,Pseudomonas aeruginosa,Carbapenems,15.69767441
CZE,Czechia,2013,Staphylococcus aureus,Meticillin (MRSA),13.41534856
CZE,Czechia,2014,Acinetobacter spp.,Carbapenems,5.08474576
