"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","IT","Italy",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","NL","Netherlands",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","NO","Norway",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","PL","Poland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","PT","Portugal",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","RO","Romania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","UK","United Kingdom",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2008","AT","Austria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2008","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2008","BG","Bulgaria",0.000000000,""
